2026-05-23 16:12:33,055 | DEBUG    | [PROCESS_BASELINE] WTabletServiceISD.exe
2026-05-23 16:12:33,056 | DEBUG    | [PROCESS_BASELINE] WUDFCompanionHost.exe
2026-05-23 16:12:33,056 | DEBUG    | [PROCESS_BASELINE] PowerToys.ColorPickerUI.exe
2026-05-23 16:12:33,056 | DEBUG    | [PROCESS_BASELINE] audiodg.exe
2026-05-23 16:12:33,056 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,059 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,060 | DEBUG    | [PROCESS_BASELINE] LenovoVantage-(SmartInteractAddin).exe
2026-05-23 16:12:33,061 | DEBUG    | [PROCESS_BASELINE] WUDFCompanionHost.exe
2026-05-23 16:12:33,061 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,061 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,061 | DEBUG    | [PROCESS_BASELINE] unsecapp.exe
2026-05-23 16:12:33,065 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,065 | DEBUG    | [PROCESS_BASELINE] spoolsv.exe
2026-05-23 16:12:33,067 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,068 | DEBUG    | [PROCESS_BASELINE] LenovoVantage-(VantageCoreAddin).exe
2026-05-23 16:12:33,068 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,068 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,070 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,070 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,072 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,072 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,072 | DEBUG    | [PROCESS_BASELINE] NgcIso.exe
2026-05-23 16:12:33,072 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,072 | DEBUG    | [PROCESS_BASELINE] AmdPpkgSvc.exe
2026-05-23 16:12:33,076 | DEBUG    | [PROCESS_BASELINE] LenovoVantageService.exe
2026-05-23 16:12:33,076 | DEBUG    | [PROCESS_BASELINE] LenovoUtilityService.exe
2026-05-23 16:12:33,078 | DEBUG    | [PROCESS_BASELINE] ElevocControlService.exe
2026-05-23 16:12:33,078 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,078 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,078 | DEBUG    | [PROCESS_BASELINE] DAX3API.exe
2026-05-23 16:12:33,082 | DEBUG    | [PROCESS_BASELINE] SensorFusionService.exe
2026-05-23 16:12:33,082 | DEBUG    | [PROCESS_BASELINE] LNBITSSvc.exe
2026-05-23 16:12:33,082 | DEBUG    | [PROCESS_BASELINE] Lockscreen.Service.exe
2026-05-23 16:12:33,084 | DEBUG    | [PROCESS_BASELINE] servicehost.exe
2026-05-23 16:12:33,084 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,084 | DEBUG    | [PROCESS_BASELINE] MpDefenderCoreService.exe
2026-05-23 16:12:33,084 | DEBUG    | [PROCESS_BASELINE] OfficeClickToRun.exe
